21280 122b Avenue,"$2,498,888","$8,518",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","cul-de-sac, drapes/window coverings, garage door opener, oven - built in, security system, smoke alarm, sprinkler - fire, vacuum - roughed in","air conditioning, golf course nearby, recreation nearby, shopping nearby","disposal - waste, in suite laundry, washer/dryer/fridge/stove/dishwasher",west central maple ridge,45 days,644,r2757611,rebgv,68.00 feet,68 ft x 110 ft (7455 ft²),built in 2022 (1 yrs old),110.00,2
21280 122b Avenue,"$2,498,888","$8,518",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","cul-de-sac, drapes/window coverings, garage door opener, oven - built in, security system, smoke alarm, sprinkler - fire, vacuum - roughed in","air conditioning, golf course nearby, recreation nearby, shopping nearby","disposal - waste, in suite laundry, washer/dryer/fridge/stove/dishwasher",west central maple ridge,45 days,644,r2757611,rebgv,68.00 feet,68 ft x 110 ft (7455 ft²),built in 2022 (1 yrs old),110.00,2
13537 230a Street,"$1,499,000","$6,578",,3,2,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas",,"air conditioning, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",silver valley,2 days,91,r2769353,rebgv,43.94 feet,43 ft x 98 ft (4327 ft²),built in 2014 (9 yrs old),98.15,1
101 22265 Dewdney Trunk Road,"$788,800",$0,$421,3,2,townhouse,,freehold strata,2 storey,"forced air,heat pump",,"air conditioning, bike room, central air conditioning, exercise room, recreation nearby, shopping nearby, wheelchair access",washer/dryer/fridge/stove/dishwasher,west central maple ridge,22 days,772,r2763509,rebgv,,,built in 2022 (1 yrs old),,1
12850 235 A Street,"$1,070,000","$3,565",,0,,land/lot,,freehold nonstrata,,,,,,east central maple ridge,62 days,570,r2753728,rebgv,0.00 feet,13778 ft²,,,
21280 122b Avenue,"$2,498,888","$8,518",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","cul-de-sac, drapes/window coverings, garage door opener, oven - built in, security system, smoke alarm, sprinkler - fire, vacuum - roughed in","air conditioning, golf course nearby, recreation nearby, shopping nearby","disposal - waste, in suite laundry, washer/dryer/fridge/stove/dishwasher",west central maple ridge,45 days,644,r2757611,rebgv,68.00 feet,68 ft x 110 ft (7455 ft²),built in 2022 (1 yrs old),110.00,2
13431 240th Street,"$1,558,000","$6,496",,7,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,heat pump,natural gas","drapes/window coverings, hot tub spa/swirlpool, jetted bathtub, pantry, security system, sprinkler - fire, vaulted ceiling","air conditioning, hot tub, recreation nearby, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,silver valley,24 days,1207,r2762385,rebgv,52.00 feet,52 ft x 121 ft (6302 ft²),built in 2005 (18 yrs old),121,1
12268 214 Street,"$1,490,000","$5,711",,5,2,house,,freehold nonstrata,basement entry,natural gas,,air conditioning,washer/dryer/fridge/stove/dishwasher,west central maple ridge,3 days,611,r2769700,rebgv,0.00 feet,9472 ft²,built in 1968 (55 yrs old),,1
11257 Creekside Street,"$1,299,999","$5,840",,5,2,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,forced air",,recreation nearby,washer/dryer/fridge/stove/dishwasher,cottonwood,17 days,1046,r2764520,rebgv,39.37 feet,39 ft x 32 ft (3893 ft²),built in 2008 (15 yrs old),32.00,1
101 22265 Dewdney Trunk Road,"$788,800",$0,$421,3,2,townhouse,,freehold strata,2 storey,"forced air,heat pump",,"air conditioning, bike room, central air conditioning, exercise room, recreation nearby, shopping nearby, wheelchair access",washer/dryer/fridge/stove/dishwasher,west central maple ridge,22 days,772,r2763509,rebgv,,,built in 2022 (1 yrs old),,1
23471 128 Avenue,"$1,898,800","$7,535",,4,3,house,,freehold nonstrata,"2 storey,basement entry",,,,,east central maple ridge,2 days,39,r2769441,rebgv,0.00 feet,0 ft x 0 ft (21780 ft²),,0,1
309 22327 River Road,"$965,000","$3,716",$623,2,2,apt/condo,,freehold strata,"1 storey,inside unit",baseboard,"garage door opener, sprinkler - fire","bike room, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",west central maple ridge,3 days,136,r2768750,rebgv,,,built in 2015 (8 yrs old),,0
12147 Rothsay Street,"$1,395,000","$4,682",,3,2,house,,freehold nonstrata,rancher/bungalow,"hot water,natural gas,wood","drapes/window coverings, garage door opener, smoke alarm","recreation nearby, workshop attached","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",northeast maple ridge,7 days,3129,r2766111,rebgv,127.70 feet,127 ft x 349 ft (0 ft²),built in 1972 (51 yrs old),349.3,0
12310 256 Street,"$2,950,000","$6,499",,3,1,house,,freehold nonstrata,2 storey w/bsmt.,,,recreation nearby,,websters corners,3 days,26,r2768760,rebgv,246.06 feet,0 ft²,built in 1920 (103 yrs old),,0
11804 232 Street,"$3,999,000","$5,848",,3,1,house,,freehold nonstrata,rancher/bungalow,,,,,cottonwood,2 days,,r2769302,rebgv,0.00 feet,1.08 acres,built in 1969 (54 yrs old),,0
9878 285 Street,"$495,000","$1,225",,0,,land/lot,,freehold nonstrata,,,,,,whonnock,3 days,76,r2768848,rebgv,97.00 feet,0 ft²,,,
211 11595 Fraser Street,"$419,000","$2,388",$247,1,1,apt/condo,,freehold strata,"end unit,inside unit","baseboard,electric","cul-de-sac, drapes/window coverings, elevator","recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",east central maple ridge,2 days,,r2769320,rebgv,,,built in 1991 (32 yrs old),,0
20235 Lorne Avenue,"$1,600,000",,,6,4,house,,freehold,,radiant heat,,,,southwest maple ridge,71 days,1383,r2750738,canadian real estate association,60 ft,,built in 2022 (1 yrs old),,
