1338 Walnut Street,"$1,499,000","$3,281",$764,2,2,townhouse,,freehold strata,"2 storey,end unit","baseboard,electric",,"marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",kitsilano,15 days,7758,r2765586,rebgv,,,built in 1979 (44 yrs old),,0
2984 Kitchener Street,"$3,388,000","$6,290",,10,8,house,,freehold nonstrata,3 storey,"baseboard,natural gas,radiant",drapes/window coverings,"air conditioning, central air conditioning, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",renfrew,24 days,3568,r2762833,rebgv,33.50 feet,33 ft x 127 ft (4255 ft²),built in 2022 (1 yrs old),127,0
4777 W 2nd Avenue,"$13,880,000","$60,169",,6,4,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,"hot tub spa/swirlpool, oven - built in","golf course nearby, hot tub, marina nearby, sauna, swimming pool equipment, workshop attached",washer/dryer/fridge/stove/dishwasher,point grey,1 day,,r2769093,rebgv,104.00 feet,104 ft x 372 ft (38718 ft²),built in 1930 (93 yrs old),372.28,1
1701 1111 Alberni Street,"$1,899,000","$4,559","$1,550",2,2,apt/condo,,freehold strata,1 storey,"forced air,geothermal,heat pump",elevator,"central air conditioning, exercise room, recreation nearby, sauna, shopping nearby",in suite laundry,west end,20 days,508,r2763904,rebgv,,,built in 2008 (15 yrs old),,0
2500 885 Cambie Street,"$12,250,800","$45,841","$2,548",5,5,apt/condo,,freehold strata,1 storey,"geothermal,radiant","drapes/window coverings, elevator, garage door opener, oven - built in, pantry","air conditioning, bike room, central air conditioning, exercise room, marina nearby, recreation nearby, shopping nearby, storage","dishwasher, in suite laundry, microwave, refrigerator, washer/dryer/fridge/stove/dishwasher, wine cooler",downtown west,1 day,,r2769140,rebgv,,,built in 2021 (2 yrs old),,1
208 2222 Cambridge Street,"$499,000","$1,278",$375,1,1,apt/condo,,freehold strata,upper unit,baseboard,"drapes/window coverings, elevator","recreation nearby, shared laundry, shopping nearby, storage","dishwasher, microwave, refrigerator, stove",hastings,1 day,,r2768981,rebgv,,,built in 1974 (49 yrs old),,0
2777 Ward Street,"$1,099,000",$0,$0,3,2,duplex,,freehold strata,1 storey,radiant,"other - see remarks, oven - built in, vaulted ceiling","recreation nearby, shopping nearby","range top, refrigerator, washer/dryer/fridge/stove/dishwasher",collingwood,8 days,846,r2766898,rebgv,,0 ft²,built in 2023 (0 yrs old),,0
405 501 Pacific Street,"$650,000","$1,589",$482,1,1,apt/condo,,freehold strata,"corner unit,inside unit","baseboard,electric,natural gas",,"exercise room, hot tub, marina nearby, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",yaletown,2 days,,r2769021,rebgv,,,built in 1999 (24 yrs old),,0
2383 W 20th Avenue,"$4,800,000","$17,562",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,"garden, oven - built in, security system","air conditioning, central air conditioning, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",arbutus,15 days,1031,r2765297,rebgv,50.00 feet,50 ft x 121 ft (6085 ft²),built in 1996 (27 yrs old),121.7,1
1957 Aspen Avenue,"$4,050,000","$13,124",,3,3,house,,freehold nonstrata,2 storey w/bsmt.,"hot water,natural gas,radiant","drapes/window coverings, garage door opener, hot tub spa/swirlpool, oven - built in, security system, sprinkler - inground, vacuum - built in",air conditioning,"compactor - garbage, washer/dryer/fridge/stove/dishwasher",quilchena,2 days,,r2769017,rebgv,85.00 feet,7986 ft²,built in 1928 (95 yrs old),,1
